run_id,protocol,trial,similarity,iteration,cpu_round_seconds,similarity_numeric,cpu_round_ms
sweep_riblt_n100000_sim90_t14,riblt,14,0.9,1,4.932246999999999,0.9,4932.246999999999
sweep_riblt_n100000_sim90_t15,riblt,15,0.9,1,4.670694,0.9,4670.694
sweep_riblt_n100000_sim90_t16,riblt,16,0.9,1,4.685352,0.9,4685.352
sweep_riblt_n100000_sim90_t17,riblt,17,0.9,1,4.669827,0.9,4669.826999999999
sweep_riblt_n100000_sim90_t18,riblt,18,0.9,1,4.74762,0.9,4747.620000000001
sweep_riblt_n100000_sim90_t19,riblt,19,0.9,1,4.776652,0.9,4776.652
sweep_riblt_n100000_sim90_t2,riblt,2,0.9,1,4.771217,0.9,4771.217
sweep_riblt_n100000_sim90_t20,riblt,20,0.9,1,4.696498,0.9,4696.4980000000005
sweep_riblt_n100000_sim90_t21,riblt,21,0.9,1,4.706938,0.9,4706.938
sweep_riblt_n100000_sim90_t22,riblt,22,0.9,1,4.653077,0.9,4653.076999999999
sweep_riblt_n100000_sim90_t23,riblt,23,0.9,1,4.685477000000001,0.9,4685.477000000001
sweep_riblt_n100000_sim90_t24,riblt,24,0.9,1,4.564803,0.9,4564.803000000001
sweep_riblt_n100000_sim90_t25,riblt,25,0.9,1,4.724615,0.9,4724.615
sweep_riblt_n100000_sim90_t26,riblt,26,0.9,1,4.666263,0.9,4666.263
sweep_riblt_n100000_sim90_t27,riblt,27,0.9,1,4.754962999999999,0.9,4754.962999999999
sweep_riblt_n100000_sim90_t28,riblt,28,0.9,1,4.652171,0.9,4652.171
sweep_riblt_n100000_sim90_t29,riblt,29,0.9,1,4.82289,0.9,4822.89
sweep_riblt_n100000_sim90_t3,riblt,3,0.9,1,4.85675,0.9,4856.75
sweep_riblt_n100000_sim90_t30,riblt,30,0.9,1,4.6500390000000005,0.9,4650.039000000001
sweep_riblt_n100000_sim90_t4,riblt,4,0.9,1,4.601972,0.9,4601.972
sweep_riblt_n100000_sim90_t5,riblt,5,0.9,1,4.582259,0.9,4582.259
sweep_riblt_n100000_sim90_t6,riblt,6,0.9,1,4.525998,0.9,4525.9980000000005
sweep_riblt_n100000_sim90_t7,riblt,7,0.9,1,4.716330999999999,0.9,4716.330999999999
sweep_riblt_n100000_sim90_t8,riblt,8,0.9,1,4.727519999999999,0.9,4727.5199999999995
sweep_riblt_n100000_sim90_t9,riblt,9,0.9,1,4.557711,0.9,4557.711
sweep_riblt_n100000_sim95_t1,riblt,1,0.95,1,4.225960000000001,0.95,4225.960000000001
sweep_riblt_n100000_sim95_t10,riblt,10,0.95,1,4.09223,0.95,4092.23
sweep_riblt_n100000_sim95_t11,riblt,11,0.95,1,4.126529,0.95,4126.5289999999995
sweep_riblt_n100000_sim95_t12,riblt,12,0.95,1,4.151895,0.95,4151.8949999999995
sweep_riblt_n100000_sim95_t13,riblt,13,0.95,1,4.234083999999999,0.95,4234.083999999999
sweep_riblt_n100000_sim95_t14,riblt,14,0.95,1,4.123128,0.95,4123.128000000001
sweep_riblt_n100000_sim95_t15,riblt,15,0.95,1,4.09398,0.95,4093.98
sweep_riblt_n100000_sim95_t16,riblt,16,0.95,1,4.109272,0.95,4109.272
sweep_riblt_n100000_sim95_t17,riblt,17,0.95,1,4.151366,0.95,4151.366
sweep_riblt_n100000_sim95_t18,riblt,18,0.95,1,4.156534,0.95,4156.534
sweep_riblt_n100000_sim95_t19,riblt,19,0.95,1,4.158409,0.95,4158.409
sweep_riblt_n100000_sim95_t2,riblt,2,0.95,1,4.166258,0.95,4166.258
sweep_riblt_n100000_sim95_t20,riblt,20,0.95,1,3.913077,0.95,3913.0769999999998
sweep_riblt_n100000_sim95_t21,riblt,21,0.95,1,4.099445,0.95,4099.445000000001
sweep_riblt_n100000_sim95_t22,riblt,22,0.95,1,4.201819,0.95,4201.819
sweep_riblt_n100000_sim95_t23,riblt,23,0.95,1,4.08427,0.95,4084.27
sweep_riblt_n100000_sim95_t24,riblt,24,0.95,1,4.093425,0.95,4093.4249999999997
sweep_riblt_n100000_sim95_t25,riblt,25,0.95,1,4.100152,0.95,4100.151999999999
sweep_riblt_n100000_sim95_t26,riblt,26,0.95,1,4.184432,0.95,4184.432
sweep_riblt_n100000_sim95_t27,riblt,27,0.95,1,4.220745,0.95,4220.745
sweep_riblt_n100000_sim95_t28,riblt,28,0.95,1,4.257327,0.95,4257.327
sweep_riblt_n100000_sim95_t29,riblt,29,0.95,1,4.115101,0.95,4115.101000000001
sweep_riblt_n100000_sim95_t3,riblt,3,0.95,1,4.176223,0.95,4176.223
sweep_riblt_n100000_sim95_t30,riblt,30,0.95,1,4.185328999999999,0.95,4185.329
sweep_riblt_n100000_sim95_t4,riblt,4,0.95,1,4.181863,0.95,4181.863
sweep_riblt_n100000_sim95_t5,riblt,5,0.95,1,4.150843,0.95,4150.843
sweep_riblt_n100000_sim95_t6,riblt,6,0.95,1,4.10362,0.95,4103.62
sweep_riblt_n100000_sim95_t7,riblt,7,0.95,1,4.184538,0.95,4184.538
sweep_riblt_n100000_sim95_t8,riblt,8,0.95,1,4.208831,0.95,4208.831
sweep_riblt_n100000_sim95_t9,riblt,9,0.95,1,4.149495,0.95,4149.495
sweep_riblt_n100000_sim97_t1,riblt,1,0.97,1,3.890903,0.97,3890.903
sweep_riblt_n100000_sim97_t10,riblt,10,0.97,1,3.634535,0.97,3634.535
sweep_riblt_n100000_sim97_t11,riblt,11,0.97,1,3.776558,0.97,3776.558
sweep_riblt_n100000_sim97_t12,riblt,12,0.97,1,3.752431,0.97,3752.431
sweep_riblt_n100000_sim97_t13,riblt,13,0.97,1,3.936846,0.97,3936.846
sweep_riblt_n100000_sim97_t14,riblt,14,0.97,1,3.780985,0.97,3780.9849999999997
sweep_riblt_n100000_sim97_t15,riblt,15,0.97,1,3.885936,0.97,3885.936
sweep_riblt_n100000_sim97_t16,riblt,16,0.97,1,3.827914,0.97,3827.9139999999998
sweep_riblt_n100000_sim97_t17,riblt,17,0.97,1,3.886982,0.97,3886.982
sweep_riblt_n100000_sim97_t18,riblt,18,0.97,1,3.80426,0.97,3804.26
sweep_riblt_n100000_sim97_t19,riblt,19,0.97,1,3.677584,0.97,3677.584
sweep_riblt_n100000_sim97_t2,riblt,2,0.97,1,3.845855,0.97,3845.855
sweep_riblt_n100000_sim97_t20,riblt,20,0.97,1,3.871839,0.97,3871.839
sweep_riblt_n100000_sim97_t21,riblt,21,0.97,1,3.770945,0.97,3770.945
sweep_riblt_n100000_sim97_t22,riblt,22,0.97,1,3.624366,0.97,3624.366
sweep_riblt_n100000_sim97_t23,riblt,23,0.97,1,3.780714,0.97,3780.714
sweep_riblt_n100000_sim97_t24,riblt,24,0.97,1,3.724642,0.97,3724.642
sweep_riblt_n100000_sim97_t25,riblt,25,0.97,1,3.749646,0.97,3749.6459999999997
sweep_riblt_n100000_sim97_t26,riblt,26,0.97,1,3.84441,0.97,3844.41
sweep_riblt_n100000_sim97_t27,riblt,27,0.97,1,3.724973,0.97,3724.973
sweep_riblt_n100000_sim97_t28,riblt,28,0.97,1,3.722539,0.97,3722.5389999999998
sweep_riblt_n100000_sim97_t29,riblt,29,0.97,1,3.816987,0.97,3816.987
sweep_riblt_n100000_sim97_t3,riblt,3,0.97,1,3.772156,0.97,3772.156
sweep_riblt_n100000_sim97_t30,riblt,30,0.97,1,3.820148,0.97,3820.148
sweep_riblt_n100000_sim97_t4,riblt,4,0.97,1,3.733332,0.97,3733.332
sweep_riblt_n100000_sim97_t5,riblt,5,0.97,1,3.91911,0.97,3919.1099999999997
sweep_riblt_n100000_sim97_t6,riblt,6,0.97,1,3.861919,0.97,3861.919
sweep_riblt_n100000_sim97_t7,riblt,7,0.97,1,3.701176,0.97,3701.176
sweep_riblt_n100000_sim97_t8,riblt,8,0.97,1,3.774817,0.97,3774.817
sweep_riblt_n100000_sim97_t9,riblt,9,0.97,1,3.652867,0.97,3652.867
sweep_riblt_n100000_sim99_t1,riblt,1,0.99,1,3.125831,0.99,3125.8309999999997
sweep_riblt_n100000_sim99_t10,riblt,10,0.99,1,3.074145,0.99,3074.145
sweep_riblt_n100000_sim99_t11,riblt,11,0.99,1,3.184542,0.99,3184.542
sweep_riblt_n100000_sim99_t12,riblt,12,0.99,1,3.042591,0.99,3042.591
sweep_riblt_n100000_sim99_t13,riblt,13,0.99,1,2.961497,0.99,2961.497
sweep_riblt_n100000_sim99_t14,riblt,14,0.99,1,3.013269,0.99,3013.2690000000002
sweep_riblt_n100000_sim99_t15,riblt,15,0.99,1,3.1180730000000003,0.99,3118.0730000000003
sweep_riblt_n100000_sim99_t16,riblt,16,0.99,1,3.121884,0.99,3121.884
sweep_riblt_n100000_sim99_t17,riblt,17,0.99,1,3.105997,0.99,3105.997
sweep_riblt_n100000_sim99_t18,riblt,18,0.99,1,3.174717,0.99,3174.7169999999996
sweep_riblt_n100000_sim99_t19,riblt,19,0.99,1,2.757416,0.99,2757.416
sweep_riblt_n100000_sim99_t2,riblt,2,0.99,1,3.1465490000000003,0.99,3146.5490000000004
sweep_riblt_n100000_sim99_t20,riblt,20,0.99,1,3.157799,0.99,3157.799
sweep_riblt_n100000_sim99_t21,riblt,21,0.99,1,2.996373,0.99,2996.373
sweep_riblt_n100000_sim99_t22,riblt,22,0.99,1,3.12019,0.99,3120.19
sweep_riblt_n100000_sim99_t23,riblt,23,0.99,1,3.160253,0.99,3160.253
sweep_riblt_n100000_sim99_t24,riblt,24,0.99,1,2.9636780000000003,0.99,2963.6780000000003
sweep_riblt_n100000_sim99_t25,riblt,25,0.99,1,3.16636,0.99,3166.36
sweep_riblt_n100000_sim99_t26,riblt,26,0.99,1,3.1255430000000004,0.99,3125.5430000000006
sweep_riblt_n100000_sim99_t27,riblt,27,0.99,1,3.146174,0.99,3146.174
sweep_riblt_n100000_sim99_t28,riblt,28,0.99,1,3.100114,0.99,3100.114
sweep_riblt_n100000_sim99_t29,riblt,29,0.99,1,3.0636970000000003,0.99,3063.697
sweep_riblt_n100000_sim99_t3,riblt,3,0.99,1,3.185718,0.99,3185.718
sweep_riblt_n100000_sim99_t30,riblt,30,0.99,1,3.171467,0.99,3171.4669999999996
sweep_riblt_n100000_sim99_t4,riblt,4,0.99,1,3.190174,0.99,3190.174
sweep_riblt_n100000_sim99_t5,riblt,5,0.99,1,3.2441340000000003,0.99,3244.1340000000005
sweep_riblt_n100000_sim99_t6,riblt,6,0.99,1,3.13646,0.99,3136.46
sweep_riblt_n100000_sim99_t7,riblt,7,0.99,1,3.287001,0.99,3287.001
sweep_riblt_n100000_sim99_t8,riblt,8,0.99,1,3.203943,0.99,3203.943
sweep_riblt_n100000_sim99_t9,riblt,9,0.99,1,3.088299,0.99,3088.299
